Date,Adj Close,
10-03-2004,5759.29,5820.74
11-03-2004,5649.86,5824.85
12-03-2004,5700.40,5829.04
15-03-2004,5520.66,5830.66
16-03-2004,5525.09,5831.77
17-03-2004,5535.69,5831.68
18-03-2004,5414.94,5829.10
19-03-2004,5443.44,5827.18
22-03-2004,5365.40,5822.79
23-03-2004,5400.99,5818.96
24-03-2004,5395.28,5814.14
25-03-2004,5414.44,5808.06
26-03-2004,5528.94,5803.89
29-03-2004,5571.37,5799.64
30-03-2004,5520.44,5794.58
31-03-2004,5590.60,5787.66
01-04-2004,5740.85,5782.93
02-04-2004,5788.08,5780.46
05-04-2004,5838.02,5778.57
06-04-2004,5822.42,5774.03
07-04-2004,5815.13,5769.20
08-04-2004,5838.45,5765.56
09-04-2004,5838.45,5760.88
12-04-2004,5783.79,5754.37
13-04-2004,5904.52,5751.84
14-04-2004,5904.52,5751.18
15-04-2004,5843.97,5747.69
16-04-2004,5862.82,5746.74
19-04-2004,5800.54,5747.42
20-04-2004,5804.81,5750.77
21-04-2004,5876.42,5751.72
22-04-2004,5924.18,5753.42
23-04-2004,5925.58,5752.35
26-04-2004,5925.58,5753.14
27-04-2004,5712.28,5751.70
28-04-2004,5713.09,5751.98
29-04-2004,5668.43,5751.55
30-04-2004,5655.09,5752.09
03-05-2004,5584.99,5749.36
04-05-2004,5647.15,5748.20
05-05-2004,5686.19,5746.61
06-05-2004,5757.30,5743.92
07-05-2004,5669.58,5739.75
10-05-2004,5555.84,5733.50
11-05-2004,5325.90,5723.80
12-05-2004,5358.35,5713.43
13-05-2004,5399.47,5703.70
14-05-2004,5069.87,5688.37
17-05-2004,4505.16,5664.21
18-05-2004,4877.02,5648.69
19-05-2004,5006.10,5635.28
20-05-2004,4932.11,5623.12
21-05-2004,4961.57,5610.85
24-05-2004,5123.23,5603.00
25-05-2004,5102.22,5595.62
26-05-2004,5081.95,5586.32
27-05-2004,5058.55,5574.19
28-05-2004,4835.39,5558.51
31-05-2004,4759.62,5541.32
01-06-2004,4835.12,5525.76
02-06-2004,4923.69,5510.57
03-06-2004,4817.99,5492.84
04-06-2004,4889.00,5477.57
07-06-2004,4938.15,5464.54
08-06-2004,4962.63,5453.63
09-06-2004,4963.75,5441.94
10-06-2004,4944.64,5432.80
11-06-2004,4832.71,5421.81
14-06-2004,4746.01,5409.27
15-06-2004,4814.85,5399.75
16-06-2004,4788.80,5389.36
17-06-2004,4839.88,5381.01
18-06-2004,4769.99,5371.00
21-06-2004,4738.62,5360.57
22-06-2004,4735.86,5349.80
23-06-2004,4644.00,5335.76
24-06-2004,4708.55,5322.06
25-06-2004,4756.39,5309.93
28-06-2004,4837.60,5297.98
29-06-2004,4841.38,5283.70
30-06-2004,4795.46,5267.95
01-07-2004,4874.05,5252.65
02-07-2004,4870.58,5237.54
05-07-2004,4843.77,5222.12
06-07-2004,4928.59,5207.68
07-07-2004,4955.97,5193.67
08-07-2004,4843.84,5178.75
09-07-2004,4945.48,5163.53
12-07-2004,4944.54,5148.29
13-07-2004,4898.99,5133.29
14-07-2004,4848.30,5117.19
15-07-2004,4888.19,5102.70
16-07-2004,4951.17,5089.15
19-07-2004,4975.40,5074.85
20-07-2004,4957.88,5059.51
21-07-2004,4993.76,5044.72
22-07-2004,5054.29,5030.89
23-07-2004,5073.34,5020.75
26-07-2004,5118.17,5011.31
27-07-2004,5075.88,5001.90
28-07-2004,5070.29,4992.62
29-07-2004,5120.45,4985.25
30-07-2004,5170.32,4977.68
02-08-2004,5202.53,4970.00
03-08-2004,5194.63,4961.07
04-08-2004,5169.07,4953.13
05-08-2004,5252.78,4948.31
06-08-2004,5196.99,4946.27
09-08-2004,5233.21,4944.28
10-08-2004,5252.05,4941.94
11-08-2004,5175.16,4943.61
12-08-2004,5139.77,4953.69
13-08-2004,5102.92,4957.27
16-08-2004,5102.37,4958.80
17-08-2004,5102.94,4961.51
18-08-2004,5038.28,4962.73
19-08-2004,5123.65,4962.74
20-08-2004,5064.66,4962.14
23-08-2004,5033.69,4961.37
24-08-2004,5067.39,4961.51
25-08-2004,5088.56,4965.53
26-08-2004,5135.45,4971.50
27-08-2004,5117.01,4975.97
30-08-2004,5186.45,4980.14
31-08-2004,5192.08,4986.08
01-09-2004,5210.85,4991.19
02-09-2004,5198.72,4995.33
03-09-2004,5218.46,4999.39
06-09-2004,5246.23,5003.87
07-09-2004,5264.67,5008.95
08-09-2004,5298.16,5016.34
09-09-2004,5298.23,5025.10
10-09-2004,5370.05,5033.92
13-09-2004,5397.46,5043.58
14-09-2004,5428.77,5052.93
15-09-2004,5420.09,5063.25
16-09-2004,5477.68,5074.98
17-09-2004,5561.15,5088.08
20-09-2004,5545.82,5102.39
21-09-2004,5605.93,5116.63
22-09-2004,5616.87,5130.29
23-09-2004,5539.48,5141.43
24-09-2004,5527.75,5152.33
27-09-2004,5511.81,5163.70
28-09-2004,5462.61,5173.04
29-09-2004,5527.56,5183.47
30-09-2004,5583.61,5195.21
01-10-2004,5675.54,5207.07
04-10-2004,5766.30,5219.93
05-10-2004,5758.67,5234.45
06-10-2004,5713.75,5246.65
07-10-2004,5773.66,5259.81
08-10-2004,5776.85,5273.74
11-10-2004,5717.54,5287.54
12-10-2004,5676.73,5300.06
13-10-2004,5676.73,5311.57
14-10-2004,5713.10,5323.28
15-10-2004,5686.73,5334.85
18-10-2004,5679.83,5345.74
19-10-2004,5738.11,5356.60
20-10-2004,5673.02,5366.12
21-10-2004,5641.06,5374.42
22-10-2004,5641.06,5383.39
25-10-2004,5581.49,5391.50
26-10-2004,5651.09,5399.92
27-10-2004,5662.87,5407.74
28-10-2004,5715.62,5415.89
29-10-2004,5672.27,5423.47
01-11-2004,5704.10,5431.96
02-11-2004,5754.76,5439.93
03-11-2004,5842.54,5450.17
04-11-2004,5832.88,5459.69
05-11-2004,5891.36,5469.84
08-11-2004,5930.47,5481.83
09-11-2004,5929.60,5494.37
10-11-2004,5973.75,5508.19
11-11-2004,5954.31,5521.71
12-11-2004,5964.01,5535.38
15-11-2004,5964.01,5550.07
16-11-2004,5996.70,5563.93
17-11-2004,6016.58,5579.04
18-11-2004,6025.47,5594.79
19-11-2004,5961.71,5608.98
22-11-2004,5963.80,5622.87
23-11-2004,6009.86,5636.75
24-11-2004,6035.95,5651.34
25-11-2004,6035.03,5664.81
26-11-2004,6035.03,5678.19
29-11-2004,6157.77,5693.22
30-11-2004,6234.29,5709.66
01-12-2004,6227.83,5725.68
02-12-2004,6328.43,5742.86
03-12-2004,6322.76,5759.65
06-12-2004,6322.50,5775.91
07-12-2004,6316.28,5792.07
08-12-2004,6261.52,5806.22
09-12-2004,6304.27,5820.61
10-12-2004,6233.54,5833.39
13-12-2004,6268.72,5846.86
14-12-2004,6325.53,5860.32
15-12-2004,6402.29,5873.67
16-12-2004,6420.38,5887.55
17-12-2004,6346.48,5899.31
20-12-2004,6403.00,5911.78
21-12-2004,6451.30,5926.26
22-12-2004,6413.66,5940.32
23-12-2004,6441.85,5955.08
24-12-2004,6498.06,5971.52
27-12-2004,6513.03,5987.16
28-12-2004,6563.48,6002.71
29-12-2004,6567.94,6016.88
30-12-2004,6522.54,6028.88
31-12-2004,6602.69,6042.28
03-01-2005,6679.20,6057.60
04-01-2005,6651.01,6071.53
05-01-2005,6458.84,6082.35
06-01-2005,6367.39,6092.67
07-01-2005,6420.46,6104.48
10-01-2005,6308.54,6114.50
11-01-2005,6222.87,6122.60
12-01-2005,6102.74,6129.20
13-01-2005,6221.06,6137.79
14-01-2005,6173.82,6144.71
17-01-2005,6194.07,6152.98
18-01-2005,6192.35,6161.73
19-01-2005,6173.32,6170.18
20-01-2005,6183.24,6179.73
24-01-2005,6106.43,6186.95
25-01-2005,6162.98,6194.89
27-01-2005,6239.43,6203.21
28-01-2005,6419.09,6215.06
31-01-2005,6555.94,6228.58
01-02-2005,6552.47,6241.25
02-02-2005,6530.06,6252.16
03-02-2005,6619.97,6264.65
04-02-2005,6618.23,6276.19
07-02-2005,6535.17,6285.79
08-02-2005,6544.77,6295.55
09-02-2005,6593.53,6305.39
10-02-2005,6577.83,6315.29
11-02-2005,6633.76,6325.92
14-02-2005,6679.33,6337.27
15-02-2005,6670.06,6347.96
16-02-2005,6607.78,6357.34
17-02-2005,6589.29,6366.29
18-02-2005,6584.32,6376.18
21-02-2005,6534.68,6385.24
22-02-2005,6589.41,6394.44
23-02-2005,6582.50,6403.11
24-02-2005,6574.21,6411.67
25-02-2005,6569.72,6420.16
28-02-2005,6713.86,6428.99
01-03-2005,6651.08,6435.60
02-03-2005,6686.89,6442.89
03-03-2005,6784.72,6450.13
04-03-2005,6849.48,6458.49
07-03-2005,6878.98,6467.32
08-03-2005,6915.09,6476.83
09-03-2005,6892.82,6486.85
10-03-2005,6907.65,6496.43
11-03-2005,6853.73,6506.27
14-03-2005,6810.04,6514.86
15-03-2005,6752.45,6521.64
16-03-2005,6746.88,6527.11
17-03-2005,6669.52,6531.06
18-03-2005,6700.34,6536.68
21-03-2005,6656.69,6540.71
22-03-2005,6535.45,6542.04
23-03-2005,6454.46,6542.69
24-03-2005,6442.87,6542.71
28-03-2005,6510.74,6542.91
29-03-2005,6367.86,6540.61
30-03-2005,6381.40,6537.71
31-03-2005,6492.82,6536.52
01-04-2005,6605.04,6537.83
04-04-2005,6604.42,6537.86
05-04-2005,6550.29,6535.81
06-04-2005,6606.41,6535.11
07-04-2005,6545.64,6536.48
08-04-2005,6479.54,6538.26
11-04-2005,6397.52,6537.90
12-04-2005,6464.61,6540.38
13-04-2005,6467.92,6544.27
15-04-2005,6248.34,6546.58
18-04-2005,6156.78,6545.56
19-04-2005,6134.86,6544.94
20-04-2005,6243.74,6545.73
21-04-2005,6299.20,6547.42
22-04-2005,6346.57,6550.17
25-04-2005,6377.85,6553.26
26-04-2005,6339.98,6556.97
27-04-2005,6278.50,6558.80
28-04-2005,6284.20,6559.51
29-04-2005,6154.44,6555.31
02-05-2005,6195.15,6549.59
03-05-2005,6216.77,6544.26
04-05-2005,6289.55,6540.44
05-05-2005,6359.65,6536.31
06-05-2005,6388.48,6532.66
09-05-2005,6481.35,6531.81
10-05-2005,6454.71,6530.38
11-05-2005,6445.13,6528.02
12-05-2005,6456.82,6526.10
13-05-2005,6451.54,6523.21
16-05-2005,6528.03,6520.81
17-05-2005,6466.00,6517.57
18-05-2005,6447.00,6515.02
19-05-2005,6478.94,6513.26
20-05-2005,6499.50,6511.92
23-05-2005,6539.83,6512.00
24-05-2005,6565.37,6511.62
25-05-2005,6597.60,6511.86
26-05-2005,6670.78,6513.39
27-05-2005,6707.72,6515.58
30-05-2005,6663.55,6514.78
31-05-2005,6715.11,6515.80
01-06-2005,6729.90,6516.48
02-06-2005,6655.56,6514.43
03-06-2005,6748.85,6512.83
06-06-2005,6758.19,6510.92
07-06-2005,6781.25,6508.79
08-06-2005,6858.24,6508.24
09-06-2005,6832.53,6507.05
10-06-2005,6781.99,6505.91
13-06-2005,6832.68,6506.27
14-06-2005,6860.18,6507.98
15-06-2005,6906.98,6510.52
16-06-2005,6900.41,6514.19
17-06-2005,6906.52,6517.46
20-06-2005,6984.55,6522.66
21-06-2005,7076.52,6531.25
22-06-2005,7145.34,6542.22
23-06-2005,7119.76,6552.96
24-06-2005,7148.62,6563.09
27-06-2005,7151.08,6575.52
28-06-2005,7049.00,6586.12
29-06-2005,7119.88,6596.07
30-06-2005,7193.85,6605.42
01-07-2005,7210.77,6615.04
04-07-2005,7277.31,6626.58
05-07-2005,7220.25,6636.33
06-07-2005,7287.60,6648.10
07-07-2005,7145.13,6658.67
08-07-2005,7212.08,6671.60
11-07-2005,7306.74,6684.96
12-07-2005,7303.95,6698.23
13-07-2005,7247.91,6714.10
14-07-2005,7187.70,6730.46
15-07-2005,7271.54,6748.51
18-07-2005,7347.10,6766.02
19-07-2005,7346.63,6782.65
20-07-2005,7342.89,6798.46
21-07-2005,7304.32,6813.17
22-07-2005,7423.25,6830.36
25-07-2005,7505.60,6849.84
26-07-2005,7552.77,6869.98
27-07-2005,7605.03,6893.00
28-07-2005,7605.03,6915.38
29-07-2005,7635.42,6937.90
01-08-2005,7669.45,6959.80
02-08-2005,7756.04,6981.97
03-08-2005,7756.47,7003.68
04-08-2005,7797.08,7024.56
05-08-2005,7754.00,7045.19
08-08-2005,7606.17,7063.62
09-08-2005,7595.57,7081.69
10-08-2005,7729.82,7101.98
11-08-2005,7816.51,7122.44
12-08-2005,7767.49,7143.09
16-08-2005,7768.24,7164.07
17-08-2005,7859.53,7185.98
18-08-2005,7811.33,7206.80
19-08-2005,7780.76,7226.50
22-08-2005,7750.60,7245.31
23-08-2005,7615.99,7261.48
24-08-2005,7612.00,7276.42
25-08-2005,7660.42,7291.54
26-08-2005,7680.22,7307.68
29-08-2005,7634.43,7322.27
30-08-2005,7745.00,7338.38
31-08-2005,7805.43,7356.63
01-09-2005,7876.15,7374.53
02-09-2005,7899.77,7392.65
05-09-2005,7925.24,7410.81
06-09-2005,7946.78,7428.09
08-09-2005,8052.56,7447.45
09-09-2005,8060.01,7467.74
12-09-2005,8138.42,7488.46
13-09-2005,8193.96,7509.63
14-09-2005,8189.48,7529.99
15-09-2005,8283.76,7551.95
16-09-2005,8380.96,7575.35
19-09-2005,8444.84,7598.53
20-09-2005,8500.28,7621.13
21-09-2005,8487.14,7642.43
22-09-2005,8221.64,7659.92
23-09-2005,8222.59,7676.97
26-09-2005,8478.91,7698.04
27-09-2005,8525.52,7721.48
28-09-2005,8606.03,7745.07
29-09-2005,8650.17,7768.19
30-09-2005,8634.48,7790.79
03-10-2005,8697.65,7813.33
04-10-2005,8799.96,7838.41
05-10-2005,8724.47,7861.21
06-10-2005,8528.70,7883.17
07-10-2005,8491.56,7903.48
10-10-2005,8483.86,7922.17
11-10-2005,8540.56,7941.80
13-10-2005,8376.90,7959.72
14-10-2005,8201.73,7975.81
17-10-2005,8202.62,7990.59
18-10-2005,8122.25,8002.90
19-10-2005,7971.06,8012.81
20-10-2005,7935.12,8022.21
21-10-2005,8068.95,8034.34
24-10-2005,7920.80,8042.24
25-10-2005,7991.74,8049.96
26-10-2005,7974.69,8056.66
27-10-2005,7798.49,8059.73
28-10-2005,7685.64,8061.01
31-10-2005,7892.32,8065.08
02-11-2005,8072.75,8071.49
04-11-2005,8072.75,8076.51
07-11-2005,8206.83,8083.66
08-11-2005,8317.80,8091.93
09-11-2005,8308.78,8100.73
10-11-2005,8308.93,8111.89
11-11-2005,8471.04,8125.78
14-11-2005,8494.29,8137.92
16-11-2005,8595.92,8150.29
17-11-2005,8649.52,8164.29
18-11-2005,8686.65,8178.87
21-11-2005,8610.74,8190.79
22-11-2005,8534.97,8202.28
23-11-2005,8638.34,8215.89
24-11-2005,8744.04,8231.66
25-11-2005,8853.21,8251.30
28-11-2005,8994.94,8273.25
29-11-2005,8931.16,8293.42
30-11-2005,8788.81,8311.02
01-12-2005,8944.78,8331.82
02-12-2005,8961.61,8351.13
05-12-2005,8823.31,8367.28
06-12-2005,8815.53,8382.20
07-12-2005,8895.81,8398.01
08-12-2005,8906.31,8413.58
09-12-2005,9067.28,8431.36
12-12-2005,9133.67,8448.52
13-12-2005,9263.90,8467.63
14-12-2005,9241.76,8485.15
15-12-2005,9170.40,8500.65
16-12-2005,9284.46,8518.03
19-12-2005,9394.27,8535.65
20-12-2005,9346.24,8550.98
21-12-2005,9339.17,8565.17
22-12-2005,9372.30,8579.01
23-12-2005,9256.91,8591.23
26-12-2005,9085.89,8604.95
27-12-2005,9283.16,8621.78
28-12-2005,9257.51,8634.14
29-12-2005,9323.25,8646.81
30-12-2005,9397.93,8659.38
02-01-2006,9390.14,8671.12
03-01-2006,9539.37,8685.48
04-01-2006,9648.08,8700.57
05-01-2006,9617.74,8713.55
06-01-2006,9640.29,8728.09
09-01-2006,9583.45,8744.83
10-01-2006,9445.30,8759.97
12-01-2006,9380.88,8774.21
13-01-2006,9374.19,8787.44
16-01-2006,9311.19,8802.27
17-01-2006,9314.13,8819.93
18-01-2006,9237.53,8836.35
19-01-2006,9449.84,8857.43
20-01-2006,9520.96,8882.03
23-01-2006,9464.90,8906.31
24-01-2006,9549.92,8929.82
25-01-2006,9685.74,8957.83
27-01-2006,9870.79,8987.66
30-01-2006,9849.03,9017.41
31-01-2006,9919.89,9051.08
01-02-2006,9859.26,9085.59
02-02-2006,9843.87,9116.56
03-02-2006,9742.58,9143.07
06-02-2006,9980.42,9173.35
07-02-2006,10082.28,9203.12
08-02-2006,10044.82,9230.53
10-02-2006,10110.97,9259.14
13-02-2006,10173.25,9288.73
14-02-2006,10086.63,9314.37
15-02-2006,10113.18,9340.07
16-02-2006,10124.30,9364.33
17-02-2006,9981.11,9385.47
20-02-2006,10079.30,9407.57
21-02-2006,10168.11,9432.29
22-02-2006,10224.32,9459.11
23-02-2006,10244.05,9484.59
24-02-2006,10200.76,9507.72
27-02-2006,10282.09,9530.40
28-02-2006,10370.24,9552.23
01-03-2006,10565.47,9578.17
02-03-2006,10626.78,9607.34
03-03-2006,10595.43,9633.54
06-03-2006,10735.36,9661.70
07-03-2006,10725.67,9691.89
08-03-2006,10508.85,9718.77
09-03-2006,10573.54,9745.40
10-03-2006,10765.16,9774.91
13-03-2006,10803.71,9802.47
14-03-2006,10801.72,9828.95
16-03-2006,10878.74,9854.58
17-03-2006,10860.04,9880.27
20-03-2006,10941.11,9908.37
21-03-2006,10905.20,9934.10
22-03-2006,10841.35,9957.07
23-03-2006,10840.59,9980.79
24-03-2006,10950.30,10006.36
27-03-2006,11079.02,10033.45
28-03-2006,11086.03,10062.49
29-03-2006,11183.48,10095.78
30-03-2006,11307.04,10127.91
31-03-2006,11279.96,10160.01
03-04-2006,11564.36,10195.58
04-04-2006,11638.01,10231.14
05-04-2006,11746.90,10268.55
07-04-2006,11589.44,10301.09
10-04-2006,11662.55,10333.07
12-04-2006,11355.73,10360.65
13-04-2006,11237.23,10386.00
17-04-2006,11539.68,10417.05
18-04-2006,11821.57,10454.77
19-04-2006,11895.98,10494.69
20-04-2006,12039.55,10537.00
21-04-2006,12030.30,10580.16
24-04-2006,11915.24,10621.45
25-04-2006,11646.78,10659.69
26-04-2006,11938.53,10699.19
27-04-2006,11835.02,10735.92
28-04-2006,11851.93,10773.81
02-05-2006,12218.78,10816.18
03-05-2006,12310.72,10857.84
04-05-2006,12347.63,10897.16
05-05-2006,12359.70,10937.01
08-05-2006,12462.47,10977.37
09-05-2006,12513.86,11019.50
10-05-2006,12612.38,11063.45
11-05-2006,12435.41,11106.19
12-05-2006,12285.11,11142.77
15-05-2006,11822.20,11170.39
16-05-2006,11873.73,11199.42
17-05-2006,12217.81,11232.86
18-05-2006,11391.43,11252.20
19-05-2006,10938.61,11265.72
22-05-2006,10481.77,11271.58
23-05-2006,10822.78,11282.66
24-05-2006,10573.15,11292.06
25-05-2006,10666.32,11301.38
26-05-2006,10809.35,11311.56
29-05-2006,10853.14,11321.54
30-05-2006,10786.63,11330.15
31-05-2006,10398.61,11333.29
01-06-2006,10071.42,11329.95
02-06-2006,10451.33,11331.23
05-06-2006,10213.48,11325.65
06-06-2006,9957.32,11315.02
07-06-2006,9756.76,11301.71
08-06-2006,9295.81,11278.86
09-06-2006,9810.46,11264.33
12-06-2006,9476.15,11247.94
13-06-2006,9062.65,11223.96
14-06-2006,8929.44,11194.82
15-06-2006,9545.06,11174.84
16-06-2006,9884.51,11160.28
19-06-2006,9997.84,11146.30
20-06-2006,9822.52,11129.83
21-06-2006,10040.14,11115.53
22-06-2006,10275.88,11105.54
23-06-2006,10401.30,11098.55
26-06-2006,10042.06,11085.88
27-06-2006,10151.01,11073.19
28-06-2006,10129.70,11058.12
29-06-2006,10162.16,11043.46
30-06-2006,10609.25,11034.34
03-07-2006,10695.26,11024.63
04-07-2006,10662.22,11014.83
05-07-2006,10919.64,11004.59
06-07-2006,10767.97,10990.78
07-07-2006,10509.53,10971.14
10-07-2006,10684.30,10956.78
11-07-2006,10614.35,10940.14
12-07-2006,10930.09,10933.38
13-07-2006,10858.50,10927.37
14-07-2006,10678.22,10913.70
17-07-2006,10293.22,10889.44
18-07-2006,10226.78,10862.94
19-07-2006,10007.34,10830.68
20-07-2006,10352.94,10804.06
21-07-2006,10085.91,10775.02
24-07-2006,10215.37,10752.30
25-07-2006,10415.61,10728.13
26-07-2006,10617.27,10708.80
27-07-2006,10741.59,10691.17
28-07-2006,10680.23,10666.75
31-07-2006,10743.88,10641.88
01-08-2006,10751.66,10616.55
02-08-2006,10876.19,10593.00
03-08-2006,10923.16,10568.57
04-08-2006,10866.51,10542.42
07-08-2006,10812.64,10513.85
08-08-2006,11014.97,10491.31
09-08-2006,11145.18,10473.21
10-08-2006,11149.17,10462.53
11-08-2006,11192.46,10451.71
14-08-2006,11312.99,10437.35
16-08-2006,11448.31,10438.26
17-08-2006,11477.48,10446.81
18-08-2006,11465.72,10462.43
21-08-2006,11511.68,10473.36
22-08-2006,11502.62,10488.12
23-08-2006,11406.65,10499.87
24-08-2006,11531.95,10511.34
25-08-2006,11572.20,10522.75
28-08-2006,11619.52,10535.97
29-08-2006,11706.85,10556.74
30-08-2006,11723.92,10582.97
31-08-2006,11699.05,10602.77
01-09-2006,11778.02,10627.61
04-09-2006,11914.21,10658.67
05-09-2006,11904.60,10692.76
06-09-2006,11933.21,10734.62
07-09-2006,11853.85,10767.06
08-09-2006,11918.65,10805.83
11-09-2006,11550.69,10845.32
12-09-2006,11660.79,10888.68
13-09-2006,11893.79,10925.96
14-09-2006,11973.02,10959.11
15-09-2006,12009.59,10991.04
18-09-2006,12071.30,11026.74
19-09-2006,11970.47,11057.38
20-09-2006,12109.14,11086.47
21-09-2006,12274.27,11116.20
22-09-2006,12236.78,11151.04
25-09-2006,12173.91,11183.15
26-09-2006,12321.19,11217.94
27-09-2006,12366.91,11252.93
28-09-2006,12380.74,11281.05
29-09-2006,12454.42,11308.97
03-10-2006,12366.39,11336.02
04-10-2006,12204.01,11356.41
05-10-2006,12389.41,11382.15
06-10-2006,12372.81,11411.72
09-10-2006,12365.83,11438.42
10-10-2006,12363.77,11466.18
11-10-2006,12353.49,11488.78
12-10-2006,12537.98,11515.44
13-10-2006,12736.42,11548.11
16-10-2006,12928.18,11589.93
17-10-2006,12883.83,11632.11
18-10-2006,12858.48,11677.36
19-10-2006,12723.59,11714.99
20-10-2006,12709.40,11756.63
23-10-2006,12623.28,11794.86
26-10-2006,12698.41,11831.09
27-10-2006,12906.81,11867.43
30-10-2006,13024.26,11903.66
31-10-2006,12961.90,11939.88
01-11-2006,13033.04,11976.22
02-11-2006,13091.12,12013.35
03-11-2006,13130.79,12049.14
06-11-2006,13186.89,12085.07
07-11-2006,13156.66,12121.42
08-11-2006,13072.51,12157.29
09-11-2006,13137.49,12190.98
10-11-2006,13282.91,12224.92
13-11-2006,13399.00,12260.63
14-11-2006,13425.50,12296.07
15-11-2006,13469.37,12330.30
16-11-2006,13505.89,12362.96
17-11-2006,13429.48,12393.95
20-11-2006,13430.71,12425.14
21-11-2006,13616.77,12458.55
22-11-2006,13706.53,12493.53
23-11-2006,13680.83,12529.63
24-11-2006,13703.33,12564.10
27-11-2006,13773.59,12599.04
28-11-2006,13601.95,12630.51
29-11-2006,13616.73,12660.82
30-11-2006,13696.31,12692.13
01-12-2006,13844.78,12726.19
04-12-2006,13874.33,12759.46
05-12-2006,13937.65,12791.58
06-12-2006,13949.00,12824.03
07-12-2006,13972.03,12856.40
08-12-2006,13799.49,12887.28
11-12-2006,13399.43,12910.78
12-12-2006,12995.02,12933.71
13-12-2006,13181.34,12957.85
14-12-2006,13487.16,12983.14
15-12-2006,13614.52,13009.19
18-12-2006,13731.09,13036.52
19-12-2006,13382.01,13057.32
20-12-2006,13340.21,13079.06
21-12-2006,13384.86,13099.31
22-12-2006,13471.74,13118.32
26-12-2006,13708.34,13141.68
27-12-2006,13859.69,13168.44
28-12-2006,13846.34,13192.65
29-12-2006,13786.91,13215.19
02-01-2007,13942.24,13239.97
03-01-2007,14014.92,13264.74
04-01-2007,13871.71,13288.64
05-01-2007,13860.52,13314.93
08-01-2007,13652.15,13334.97
09-01-2007,13566.33,13353.92
10-01-2007,13362.16,13369.73
11-01-2007,13630.71,13389.84
12-01-2007,14056.53,13416.88
15-01-2007,14129.64,13442.14
16-01-2007,14114.73,13464.02
17-01-2007,14131.34,13483.12
18-01-2007,14217.75,13504.29
19-01-2007,14182.71,13525.31
22-01-2007,14209.24,13548.89
23-01-2007,14041.24,13570.03
24-01-2007,14110.46,13593.64
25-01-2007,14282.72,13618.78
29-01-2007,14211.96,13639.50
31-01-2007,14090.92,13656.43
01-02-2007,14267.18,13677.15
02-02-2007,14403.77,13698.91
05-02-2007,14515.90,13721.52
06-02-2007,14478.19,13742.91
07-02-2007,14643.13,13766.03
08-02-2007,14652.09,13789.76
09-02-2007,14538.90,13813.04
12-02-2007,14190.70,13829.76
13-02-2007,14090.98,13842.58
14-02-2007,14009.90,13852.28
15-02-2007,14355.55,13867.04
19-02-2007,14402.90,13881.86
20-02-2007,14253.38,13893.73
21-02-2007,14188.49,13905.77
22-02-2007,14021.31,13915.15
23-02-2007,13632.53,13915.40
26-02-2007,13649.52,13914.49
27-02-2007,13478.83,13911.29
28-02-2007,12938.09,13899.14
01-03-2007,13159.55,13889.39
02-03-2007,12886.13,13878.03
05-03-2007,12415.04,13858.96
06-03-2007,12697.09,13843.10
07-03-2007,12579.75,13823.02
08-03-2007,13049.35,13809.92
09-03-2007,12884.99,13793.21
12-03-2007,12902.63,13776.60
13-03-2007,12982.98,13760.90
14-03-2007,12529.62,13740.75
15-03-2007,12543.85,13727.17
16-03-2007,12430.40,13718.20
19-03-2007,12644.99,13709.69
20-03-2007,12705.94,13697.29
21-03-2007,12945.88,13686.68
22-03-2007,13308.03,13679.96
23-03-2007,13285.93,13678.44
26-03-2007,13124.32,13675.01
28-03-2007,12884.34,13667.07
29-03-2007,12979.66,13659.26
30-03-2007,13072.10,13649.16
02-04-2007,12455.37,13626.87
03-04-2007,12624.58,13607.47
04-04-2007,12786.77,13591.60
05-04-2007,12856.08,13574.36
09-04-2007,13177.74,13561.07
10-04-2007,13189.54,13550.24
11-04-2007,13183.24,13539.49
12-04-2007,13113.81,13530.94
13-04-2007,13384.08,13528.05
16-04-2007,13695.58,13533.34
17-04-2007,13607.04,13532.97
18-04-2007,13672.19,13526.87
19-04-2007,13619.70,13518.77
20-04-2007,13897.41,13515.32
23-04-2007,13928.33,13512.10
24-04-2007,14136.72,13510.81
25-04-2007,14217.77,13511.37
26-04-2007,14228.88,13511.68
27-04-2007,13908.58,13509.58
30-04-2007,13872.37,13505.80
03-05-2007,14078.21,13502.55
04-05-2007,13934.27,13498.14
07-05-2007,13879.25,13494.78
08-05-2007,13765.46,13486.82
09-05-2007,13781.51,13476.94
10-05-2007,13771.23,13465.12
11-05-2007,13796.16,13454.30
14-05-2007,13965.86,13443.55
15-05-2007,13929.33,13432.07
16-05-2007,14127.31,13425.54
17-05-2007,14299.71,13427.27
18-05-2007,14303.41,13430.64
21-05-2007,14418.60,13437.13
22-05-2007,14453.72,13438.69
23-05-2007,14363.26,13438.06
24-05-2007,14218.11,13437.50
25-05-2007,14338.45,13439.88
28-05-2007,14397.89,13445.86
29-05-2007,14508.21,13459.76
30-05-2007,14411.38,13471.85
31-05-2007,14544.46,13488.77
01-06-2007,14570.75,13514.68
04-06-2007,14495.77,13535.89
05-06-2007,14535.01,13562.06
06-06-2007,14255.93,13591.28
07-06-2007,14186.18,13614.92
08-06-2007,14063.81,13638.48
11-06-2007,14083.41,13654.89
12-06-2007,14130.95,13674.67
13-06-2007,14003.03,13692.13
14-06-2007,14203.72,13711.51
15-06-2007,14162.71,13737.43
